id,x,y,z,vx,vy,vz,radius,density,pressure,frame
673,-0.295,3.577,0.718,-0.533,0.374,-1.381,0.1,1098.408,829.063,50
672,-0.214,3.644,0.706,-0.334,0.604,-1.429,0.1,1069.875,504.47,50
671,-0.129,3.679,0.695,-0.229,0.469,-1.501,0.1,1082.005,636.22,50
670,-0.027,3.697,0.688,-0.009,0.527,-1.586,0.1,1043.56,247.792,50
669,0.097,3.691,0.692,0.183,0.652,-1.502,0.1,1067.644,481.198,50
668,0.19,3.661,0.7,0.463,0.629,-1.405,0.1,1066.501,469.388,50
667,0.263,3.598,0.706,0.41,0.301,-1.476,0.1,1089.712,724.664,50
666,0.337,3.517,0.72,0.532,0.11,-1.473,0.1,1075.548,564.978,50
665,0.397,3.414,0.737,0.716,-0.117,-1.419,0.1,1085.582,676.805,50
664,0.413,3.324,0.746,0.738,-0.213,-1.441,0.1,1070.993,516.24,50
663,0.403,3.228,0.756,0.619,-0.373,-1.517,0.1,1067.466,479.351,50
662,0.375,3.123,0.773,0.524,-0.493,-1.51,0.1,1048.301,291.241,50
661,0.329,3.027,0.793,0.485,-0.719,-1.394,0.1,1054.415,349.044,50
660,0.255,2.969,0.797,0.395,-0.743,-1.464,0.1,1050.04,307.48,50
659,0.169,2.919,0.801,0.239,-0.828,-1.504,0.1,1053.465,339.925,50
658,0.067,2.883,0.807,0.09,-0.822,-1.521,0.1,1033.346,158.115,50
657,-0.032,2.959,0.805,-0.126,-0.806,-1.307,0.1,1127.668,1218.825,50
656,-0.128,3.008,0.799,-0.182,-0.659,-1.361,0.1,1110.381,981.16,50
655,-0.22,3.052,0.782,-0.279,-0.67,-1.376,0.1,1093.13,765.11,50
654,-0.296,3.145,0.777,-0.503,-0.435,-1.281,0.1,1110.164,978.306,50
653,-0.303,3.251,0.773,-0.466,-0.331,-1.294,0.1,1112.276,1006.149,50
652,-0.304,3.355,0.755,-0.465,-0.219,-1.242,0.1,1093.595,770.665,50
651,-0.27,3.474,0.732,-0.442,0.171,-1.233,0.1,1116.463,1062.276,50
650,-0.178,3.535,0.738,-0.362,0.265,-1.271,0.1,1140.913,1416.332,50
649,-0.087,3.592,0.71,-0.161,0.372,-1.447,0.1,1074.693,555.732,50
648,0.035,3.618,0.705,0.101,0.443,-1.366,0.1,1134.58,1320.172,50
647,0.132,3.56,0.73,0.21,0.279,-1.323,0.1,1131.917,1280.682,50
646,0.23,3.506,0.715,0.407,0.121,-1.398,0.1,1086.167,683.515,50
645,0.303,3.414,0.736,0.561,-0.055,-1.301,0.1,1131.811,1279.126,50
644,0.303,3.305,0.76,0.444,-0.237,-1.398,0.1,1107.656,945.66,50
643,0.313,3.196,0.751,0.491,-0.372,-1.45,0.1,1076.854,579.185,50
642,0.264,3.091,0.783,0.417,-0.617,-1.336,0.1,1118.114,1084.753,50
641,0.172,3.035,0.795,0.243,-0.617,-1.399,0.1,1109.69,972.104,50
640,0.089,2.97,0.783,0.209,-0.736,-1.443,0.1,1084.332,662.528,50
639,0.004,3.074,0.833,0.059,-0.621,-1.19,0.1,1156.683,1670.129,50
638,-0.102,3.109,0.809,-0.137,-0.517,-1.322,0.1,1089.304,719.888,50
637,-0.181,3.176,0.817,-0.266,-0.465,-1.21,0.1,1168.756,1878.98,50
636,-0.201,3.281,0.79,-0.238,-0.296,-1.267,0.1,1121.078,1125.613,50
635,-0.185,3.39,0.792,-0.287,-0.1,-1.158,0.1,1190.25,2284.291,50
634,-0.1,3.458,0.771,-0.075,-0.06,-1.145,0.1,1145.663,1490.595,50
633,0.002,3.501,0.778,0.025,0.143,-1.202,0.1,1182.118,2125.722,50
632,0.107,3.457,0.768,0.151,-0.061,-1.199,0.1,1143.525,1456.933,50
631,0.188,3.391,0.787,0.336,-0.082,-1.229,0.1,1174.728,1987.173,50
630,0.205,3.279,0.785,0.304,-0.288,-1.33,0.1,1107.692,946.125,50
629,0.187,3.181,0.814,0.337,-0.403,-1.244,0.1,1157.975,1691.862,50
628,0.102,3.108,0.808,0.158,-0.519,-1.341,0.1,1084.32,662.392,50
627,0.103,3.344,0.807,0.148,-0.214,-1.247,0.1,1131.912,1280.61,50
626,0.104,3.228,0.822,0.145,-0.335,-1.272,0.1,1126.397,1200.601,50
625,0.001,3.171,0.834,0.004,-0.394,-1.233,0.1,1134.764,1322.92,50
624,-0.101,3.228,0.823,-0.109,-0.342,-1.273,0.1,1125.643,1189.843,50
623,-0.099,3.344,0.81,-0.087,-0.217,-1.206,0.1,1142.649,1443.252,50
622,0.002,3.402,0.804,0.029,-0.122,-1.187,0.1,1146.819,1508.946,50
621,0.001,3.294,0.852,0.015,-0.18,-0.83,0.1,1220.092,2924.839,50
620,-0.03,2.788,0.715,-0.022,-1.242,-1.088,0.1,998.564,-110.008,50
619,-0.141,2.829,0.711,-0.258,-1.172,-1.022,0.1,1004.755,-66.236,50
618,-0.246,2.88,0.705,-0.463,-1.066,-1.01,0.1,1015.033,10.101,50
617,-0.344,2.948,0.697,-0.662,-0.889,-1.018,0.1,1022.653,69.767,50
616,-0.414,3.022,0.701,-0.878,-0.907,-0.785,0.1,1029.543,126.06,50
615,-0.463,3.15,0.688,-1.223,-0.478,-0.835,0.1,985.129,-199.566,50
614,-0.478,3.266,0.67,-1.238,-0.29,-0.957,0.1,947.062,-416.643,50
613,-0.476,3.39,0.672,-1.255,0.091,-0.877,0.1,973.389,-272.048,50
612,-0.431,3.492,0.652,-0.958,0.183,-0.885,0.1,1029.483,125.559,50
611,-0.338,3.617,0.634,-0.729,0.813,-0.865,0.1,1013.776,0.508,50
610,-0.238,3.687,0.609,-0.407,1.054,-1.08,0.1,987.317,-185.473,50
609,-0.146,3.729,0.582,-0.256,0.951,-1.435,0.1,980.755,-227.183,50
608,-0.03,3.751,0.568,-0.028,0.859,-1.591,0.1,927.474,-509.646,50
607,0.115,3.746,0.581,0.271,1.003,-1.41,0.1,955.646,-372.089,50
606,0.212,3.7,0.596,0.469,0.909,-1.288,0.1,936.079,-470.22,50
605,0.293,3.636,0.609,0.546,0.765,-1.075,0.1,1033.933,163.126,50
604,0.39,3.54,0.626,0.817,0.424,-0.998,0.1,1030.745,136.117,50
603,0.463,3.408,0.649,1.137,-0.06,-0.893,0.1,1017.523,29.304,50
602,0.467,3.31,0.652,1.028,-0.166,-1.068,0.1,1011.423,-17.245,50
601,0.462,3.203,0.658,0.967,-0.328,-1.124,0.1,1001.538,-89.181,50
600,0.429,3.081,0.676,0.865,-0.626,-1.089,0.1,997.717,-115.874,50
599,0.374,2.965,0.694,0.766,-0.968,-1.033,0.1,998.118,-113.098,50
598,0.289,2.909,0.695,0.593,-0.989,-1.11,0.1,1004.559,-67.645,50
597,0.193,2.85,0.701,0.424,-1.058,-1.138,0.1,991.5,-158.007,50
596,0.076,2.808,0.706,0.142,-1.167,-1.095,0.1,1006.78,-51.565,50
595,-0.032,2.852,0.744,-0.054,-1.193,-1.163,0.1,1102.384,878.47,50
594,-0.164,2.913,0.735,-0.325,-1.008,-1.092,0.1,1133.829,1308.981,50
593,-0.28,2.977,0.722,-0.506,-0.853,-1.147,0.1,1124.566,1174.545,50
592,-0.388,3.09,0.718,-0.934,-0.613,-1.021,0.1,1143.391,1454.84,50
591,-0.397,3.228,0.703,-0.92,-0.293,-1.065,0.1,1165.795,1826.543,50
590,-0.381,3.374,0.688,-0.694,0.04,-1.014,0.1,1183.909,2160.076,50
589,-0.37,3.538,0.668,-0.986,0.585,-1.038,0.1,1098.145,825.834,50
588,-0.224,3.591,0.655,-0.406,0.543,-1.12,0.1,1173.589,1966.285,50
587,-0.097,3.679,0.626,-0.153,0.972,-1.295,0.1,1150.628,1570.21,50
586,0.039,3.743,0.621,0.065,1.16,-1.455,0.1,945.418,-424.902,50
585,0.161,3.618,0.651,0.32,0.57,-1.028,0.1,1195.229,2384.648,50
584,0.303,3.562,0.642,0.671,0.419,-1.23,0.1,1161.372,1749.705,50
583,0.405,3.463,0.668,1.087,0.327,-1.098,0.1,1084.154,660.508,50
582,0.374,3.296,0.684,0.693,-0.171,-1.141,0.1,1144.037,1464.965,50
581,0.409,3.157,0.694,0.877,-0.454,-1.203,0.1,1105.739,921.016,50
580,0.353,3.033,0.72,0.879,-0.759,-1.138,0.1,1106.508,930.866,50
579,0.217,2.953,0.726,0.423,-0.865,-1.186,0.1,1123.829,1164.138,50
578,0.114,2.867,0.733,0.273,-1.089,-1.157,0.1,1083.406,652.023,50
577,0,3.019,0.764,0.016,-0.636,-1.012,0.1,1154.003,1625.509,50
576,-0.124,3.058,0.738,-0.164,-0.514,-1.1,0.1,1112.687,1011.593,50
575,-0.219,3.143,0.747,-0.336,-0.448,-0.975,0.1,1159.657,1720.379,50
574,-0.246,3.27,0.721,-0.328,-0.196,-0.978,0.1,1142.273,1437.408,50
573,-0.225,3.403,0.725,-0.419,0.041,-0.888,0.1,1173.761,1969.43,50
572,-0.122,3.496,0.705,-0.154,0.364,-0.757,0.1,1199.163,2465.727,50
571,0.004,3.54,0.708,0.057,0.371,-0.986,0.1,1164.835,1809.72,50
570,0.132,3.488,0.701,0.273,0.189,-0.874,0.1,1179.113,2068.744,50
569,0.228,3.398,0.714,0.418,-0.022,-1.001,0.1,1161.013,1743.548,50
568,0.248,3.265,0.712,0.369,-0.253,-1.103,0.1,1122.859,1150.492,50
567,0.22,3.142,0.742,0.364,-0.436,-1.072,0.1,1147.737,1523.602,50
566,0.123,3.057,0.736,0.164,-0.523,-1.149,0.1,1098.861,834.633,50
565,0.132,3.349,0.733,0.234,-0.075,-1.073,0.1,1161.198,1746.707,50
564,0.13,3.2,0.752,0.192,-0.339,-1.057,0.1,1158.664,1703.521,50
563,0,3.127,0.768,0.013,-0.443,-1.01,0.1,1166.202,1833.713,50
562,-0.128,3.202,0.752,-0.169,-0.327,-1.053,0.1,1154.467,1633.201,50
561,-0.127,3.352,0.737,-0.198,-0.054,-0.997,0.1,1166.865,1845.394,50
560,0.004,3.429,0.73,0.062,0.135,-1.034,0.1,1173.263,1960.324,50
559,0,3.285,0.792,-0.008,-0.141,-0.916,0.1,1196.358,2407.743,50
558,-0.031,2.723,0.672,0.027,-1.417,-0.793,0.1,967.688,-305.401,50
557,-0.164,2.766,0.67,-0.328,-1.361,-0.649,0.1,985.485,-197.289,50
556,-0.268,2.82,0.662,-0.514,-1.272,-0.619,0.1,995.899,-128.355,50
555,-0.37,2.895,0.652,-0.782,-1.052,-0.612,0.1,1008.466,-39.213,50
554,-0.473,2.992,0.663,-1.244,-0.901,-0.484,0.1,948.655,-408.552,50
553,-0.533,3.124,0.651,-1.527,-0.538,-0.624,0.1,913.818,-567.87,50
552,-0.542,3.241,0.632,-1.444,-0.371,-0.737,0.1,950.926,-396.885,50
551,-0.538,3.391,0.634,-1.453,0.104,-0.713,0.1,940.35,-449.831,50
550,-0.469,3.524,0.611,-1.176,0.53,-0.458,0.1,1071.088,517.246,50
549,-0.38,3.651,0.592,-0.841,1.053,-0.608,0.1,1038.42,202,50
548,-0.272,3.734,0.557,-0.422,1.177,-1.053,0.1,996.934,-121.264,50
547,-0.146,3.781,0.517,-0.178,1.01,-1.345,0.1,997.328,-118.555,50
546,-0.036,3.788,0.494,-0.121,0.76,-1.521,0.1,924.648,-522.121,50
545,0.131,3.792,0.508,0.357,0.915,-1.396,0.1,954.292,-379.276,50
544,0.235,3.756,0.529,0.508,1.047,-1.25,0.1,956.837,-365.714,50
543,0.342,3.674,0.569,0.778,1.11,-0.671,0.1,986.782,-188.934,50
542,0.438,3.56,0.578,1.268,0.694,-0.62,0.1,1059.56,399.271,50
541,0.523,3.426,0.604,1.445,0.046,-0.602,0.1,1025.453,92.368,50
540,0.532,3.297,0.61,1.311,-0.163,-0.762,0.1,1050.768,314.317,50
539,0.516,3.172,0.607,1.376,-0.387,-0.731,0.1,1021.056,57.036,50
538,0.475,3.05,0.623,1.197,-0.826,-0.72,0.1,1010.296,-25.663,50
537,0.423,2.93,0.648,0.992,-0.987,-0.783,0.1,982.457,-216.521,50
536,0.313,2.85,0.651,0.671,-1.109,-0.866,0.1,1000.429,-96.989,50
535,0.209,2.795,0.645,0.472,-1.132,-0.886,0.1,999.68,-102.236,50
534,0.091,2.754,0.649,0.164,-1.317,-0.834,0.1,1015.859,16.437,50
533,-0.049,2.869,0.672,-0.279,-1.054,-0.964,0.1,1112.057,1003.239,50
532,-0.142,2.929,0.67,-0.024,-0.867,-0.778,0.1,1143.148,1451.048,50
531,-0.257,2.972,0.654,-0.371,-0.909,-0.837,0.1,1147.666,1522.456,50
530,-0.343,3.1,0.661,-0.562,-0.369,-0.673,0.1,1128.057,1224.441,50
529,-0.345,3.213,0.657,-0.425,-0.412,-0.625,0.1,1127.733,1219.766,50
528,-0.344,3.339,0.644,-0.413,-0.171,-0.698,0.1,1115.859,1054.091,50
527,-0.305,3.494,0.636,-0.456,0.455,-0.558,0.1,1159.233,1713.17,50
526,-0.208,3.548,0.611,-0.356,0.216,-0.832,0.1,1138.581,1380.542,50
525,-0.104,3.638,0.577,-0.145,0.789,-1.12,0.1,1176.507,2020.052,50
524,0.061,3.671,0.604,0.329,0.995,-0.972,0.1,1196.186,2404.213,50
523,0.143,3.604,0.596,-0.066,0.706,-1.015,0.1,1165.869,1827.85,50
522,0.272,3.511,0.598,0.56,0.129,-0.884,0.1,1117.492,1076.265,50
521,0.353,3.416,0.633,0.778,0.096,-0.577,0.1,1166.199,1833.66,50
520,0.357,3.287,0.623,0.605,-0.063,-0.949,0.1,1163.867,1792.828,50
519,0.366,3.149,0.633,0.649,-0.51,-0.813,0.1,1117.723,1079.41,50
518,0.311,3.023,0.659,0.524,-0.858,-0.834,0.1,1142.274,1437.415,50
517,0.215,2.965,0.657,0.62,-0.62,-0.985,0.1,1115.124,1044.188,50
516,0.109,2.883,0.659,0.289,-1.052,-0.921,0.1,1142.309,1437.958,50
515,0.007,2.985,0.709,0.05,-0.892,-0.904,0.1,1128.927,1237.007,50
514,-0.12,3.042,0.682,-0.106,-0.604,-0.969,0.1,1110.638,984.525,50
513,-0.237,3.123,0.69,-0.519,-0.469,-0.9,0.1,1142.46,1440.308,50
512,-0.238,3.254,0.668,-0.275,-0.237,-0.842,0.1,1140.308,1407,50
511,-0.232,3.404,0.665,-0.419,0.235,-0.882,0.1,1142.665,1443.505,50
510,-0.115,3.473,0.66,-0.063,0.194,-0.588,0.1,1198.046,2442.532,50
509,-0.004,3.543,0.649,-0.024,0.508,-0.972,0.1,1142.919,1447.464,50
508,0.123,3.47,0.653,0.081,0.125,-0.81,0.1,1153,1608.97,50
507,0.237,3.404,0.653,0.451,0.22,-0.974,0.1,1147.445,1518.929,50
506,0.246,3.25,0.655,0.366,-0.262,-0.989,0.1,1127.564,1217.327,50
505,0.242,3.131,0.683,0.605,-0.436,-1.013,0.1,1119.726,1106.894,50
504,0.125,3.044,0.68,0.247,-0.567,-1.026,0.1,1089.648,723.908,50
503,0.109,3.319,0.688,0.055,-0.189,-0.871,0.1,1135.194,1329.361,50
502,0.113,3.198,0.694,0.14,-0.263,-0.949,0.1,1136.353,1346.77,50
501,0,3.138,0.709,0.009,-0.321,-0.93,0.1,1148.058,1528.73,50
500,-0.11,3.198,0.695,-0.057,-0.303,-0.911,0.1,1138.898,1385.383,50
499,-0.102,3.32,0.695,0.036,-0.209,-0.693,0.1,1163.058,1778.794,50
498,0.004,3.378,0.697,0.059,-0.206,-0.657,0.1,1169.573,1893.593,50
497,0.006,3.261,0.743,0.111,-0.364,-0.84,0.1,1176.451,2019.006,50
496,-0.025,2.668,0.626,0.035,-1.547,-0.639,0.1,1019.985,48.571,50
495,-0.164,2.699,0.635,-0.351,-1.634,-0.386,0.1,955.378,-373.516,50
494,-0.292,2.763,0.624,-0.595,-1.572,-0.308,0.1,978.215,-242.883,50
493,-0.411,2.856,0.618,-0.892,-1.29,-0.157,0.1,1035.758,178.813,50
492,-0.506,2.935,0.642,-1.331,-0.962,-0.137,0.1,902.305,-613.062,50
491,-0.583,3.084,0.616,-1.443,-0.556,-0.66,0.1,792.552,-903.577,50
490,-0.595,3.233,0.602,-1.36,-0.472,-0.609,0.1,827.273,-834.82,50
489,-0.593,3.401,0.603,-1.4,0.163,-0.759,0.1,881.676,-685.845,50
488,-0.535,3.511,0.594,-1.441,0.435,-0.221,0.1,1011.04,-20.116,50
487,-0.402,3.707,0.566,-0.697,1.275,-0.415,0.1,969.73,-293.59,50
486,-0.268,3.784,0.509,-0.354,0.937,-1.178,0.1,916.339,-557.51,50
485,-0.165,3.813,0.451,-0.208,0.931,-1.312,0.1,1006.576,-53.051,50
484,-0.051,3.814,0.434,-0.15,0.674,-1.427,0.1,952.199,-390.271,50
483,0.148,3.814,0.441,0.358,0.815,-1.317,0.1,1014.512,6.113,50
482,0.251,3.776,0.462,0.409,0.76,-1.347,0.1,975.482,-259.504,50
481,0.36,3.725,0.507,0.771,0.892,-0.934,0.1,814.837,-861.497,50
480,0.494,3.581,0.539,1.31,0.702,-0.782,0.1,958.525,-356.597,50
479,0.585,3.411,0.568,1.49,0.085,-0.624,0.1,1019.089,41.523,50
478,0.593,3.301,0.58,1.286,-0.126,-0.814,0.1,952.471,-388.85,50
477,0.567,3.15,0.561,1.505,-0.449,-0.743,0.1,920.698,-539.183,50
476,0.519,3.007,0.596,1.213,-0.813,-0.63,0.1,932.027,-489.058,50
475,0.456,2.875,0.619,1.067,-1.054,-0.539,0.1,930.504,-496.011,50
474,0.354,2.806,0.617,0.776,-1.247,-0.562,0.1,951.068,-396.147,50
473,0.23,2.744,0.608,0.625,-1.309,-0.514,0.1,1015.672,15,50
472,0.076,2.693,0.616,-0.019,-1.439,-0.564,0.1,1000.684,-95.201,50
471,-0.061,2.763,0.616,-0.267,-1.596,-0.555,0.1,1153.73,1621.014,50
470,-0.172,2.844,0.615,-0.312,-1.225,-0.482,0.1,1171.52,1928.638,50
469,-0.29,2.904,0.599,-0.473,-1.168,-0.367,0.1,1211.707,2735.169,50
468,-0.401,3.034,0.619,-0.827,-0.849,-0.174,0.1,1217.365,2862.274,50
467,-0.421,3.198,0.611,-0.988,-0.174,-0.369,0.1,1206.281,2616.554,50
466,-0.416,3.372,0.61,-0.907,0.473,-0.426,0.1,1186.962,2219.393,50
465,-0.348,3.535,0.554,-0.531,0.719,-0.678,0.1,1203.567,2558.401,50
464,-0.265,3.622,0.552,-0.545,1.026,-0.595,0.1,1221.13,2948.865,50
463,-0.125,3.706,0.478,-0.128,1.007,-1.422,0.1,1026.923,104.384,50
462,0.07,3.768,0.475,0.126,1.14,-1.249,0.1,972.225,-278.953,50
461,0.166,3.673,0.517,0.187,1.055,-1.214,0.1,1065.612,460.247,50
460,0.326,3.535,0.526,0.782,0.322,-1.059,0.1,1047.524,284.041,50
459,0.439,3.424,0.56,1.158,0.224,-0.671,0.1,1215.363,2816.886,50
458,0.429,3.279,0.568,1.056,-0.103,-0.804,0.1,1203.514,2557.283,50
457,0.434,3.116,0.566,1.009,-0.498,-0.524,0.1,1233.984,3256.782,50
456,0.372,2.954,0.591,0.915,-1.014,-0.629,0.1,1159.477,1717.306,50
455,0.256,2.888,0.594,0.762,-1.072,-0.679,0.1,1141.13,1419.679,50
454,0.13,2.797,0.581,0.278,-1.42,-0.745,0.1,1130.739,1263.4,50
453,0.009,2.942,0.656,0.049,-1.053,-0.689,0.1,1115.725,1052.289,50
452,-0.117,3.019,0.623,-0.03,-0.62,-0.782,0.1,1149.407,1550.436,50
451,-0.23,3.078,0.638,-0.274,-0.789,-0.606,0.1,1168.992,1883.183,50
450,-0.235,3.229,0.613,-0.203,-0.295,-0.671,0.1,1197.005,2421.045,50
449,-0.241,3.362,0.62,-0.512,-0.178,-0.561,0.1,1176.949,2028.272,50
448,-0.108,3.454,0.615,0.221,0.036,-0.468,0.1,1231.728,3201.335,50
447,0,3.526,0.595,0.042,0.532,-0.923,0.1,1183.777,2157.547,50
446,0.13,3.451,0.604,0.222,-0.048,-0.755,0.1,1181.536,2114.605,50
445,0.258,3.365,0.604,0.632,-0.199,-0.669,0.1,1216.347,2839.141,50
444,0.256,3.234,0.596,0.423,-0.264,-0.849,0.1,1207.986,2653.47,50
443,0.25,3.094,0.625,0.561,-0.672,-0.849,0.1,1126.976,1208.884,50
442,0.129,3.023,0.619,0.252,-0.588,-0.817,0.1,1117.502,1076.403,50
441,0.138,3.299,0.64,0.347,-0.34,-0.659,0.1,1157.884,1690.323,50
440,0.127,3.162,0.646,0.243,-0.483,-0.706,0.1,1148.121,1529.753,50
439,-0.009,3.095,0.665,-0.139,-0.602,-0.672,0.1,1143.924,1463.192,50
438,-0.119,3.161,0.647,-0.03,-0.557,-0.68,0.1,1152.774,1605.261,50
437,-0.115,3.311,0.641,-0.022,-0.193,-0.614,0.1,1195.188,2383.809,50
436,0,3.384,0.641,-0.082,-0.027,-0.632,0.1,1190.662,2292.504,50
435,0,3.255,0.686,-0.001,-0.234,-0.788,0.1,1183.004,2142.679,50
434,-0.036,2.535,0.576,-0.141,-1.706,-0.574,0.1,999.043,-106.681,50
433,-0.185,2.584,0.596,-0.281,-1.564,-0.616,0.1,868.943,-725.942,50
432,-0.334,2.649,0.579,-0.492,-1.563,-0.398,0.1,1013.066,-4.871,50
431,-0.492,2.766,0.601,-0.926,-1.285,-0.037,0.1,993.689,-143.347,50
430,-0.585,2.862,0.602,-1.131,-0.953,-0.632,0.1,822.551,-845.236,50
429,-0.669,3.045,0.527,-1.186,-0.582,-0.836,0.1,885.642,-672.627,50
428,-0.7,3.223,0.523,-1.235,-0.532,-0.761,0.1,826.096,-837.45,50
427,-0.692,3.381,0.492,-0.948,0.091,-0.804,0.1,839.69,-805.672,50
426,-0.609,3.545,0.548,-0.95,0.229,-0.875,0.1,790.234,-907.563,50
425,-0.459,3.786,0.492,-0.65,1.097,-0.669,0.1,926.64,-513.353,50
424,-0.332,3.84,0.37,-0.674,0.931,-1.142,0.1,847.772,-785.26,50
423,-0.216,3.861,0.347,-0.394,0.747,-1.203,0.1,987.113,-186.797,50
422,-0.037,3.865,0.305,-0.056,0.679,-1.436,0.1,952.466,-388.873,50
421,0.139,3.891,0.342,0.227,0.88,-1.307,0.1,1044.778,258.837,50
420,0.293,3.833,0.375,0.546,0.659,-1.23,0.1,978.716,-239.808,50
419,0.44,3.776,0.409,0.831,0.821,-1.049,0.1,871.265,-718.889,50
418,0.579,3.624,0.498,1.167,0.608,-0.826,0.1,902.454,-612.5,50
417,0.685,3.411,0.533,1.377,0.115,-0.491,0.1,991.032,-161.115,50
416,0.702,3.291,0.468,1.422,-0.204,-0.889,0.1,811.733,-867.784,50
415,0.668,3.118,0.513,1.421,-0.582,-0.796,0.1,911.974,-575.34,50
414,0.636,2.952,0.55,1.518,-0.723,-0.54,0.1,986.008,-193.928,50
413,0.538,2.777,0.567,1.351,-1.248,-0.312,0.1,1005.078,-63.909,50
412,0.42,2.702,0.557,0.878,-1.412,-0.538,0.1,962.715,-333.549,50
411,0.272,2.624,0.56,0.595,-1.605,-0.491,0.1,970.894,-286.787,50
410,0.112,2.566,0.551,0.331,-1.727,-0.705,0.1,946.722,-418.354,50
409,-0.045,2.597,0.596,-0.131,-1.732,-0.449,0.1,1006.208,-55.727,50
408,-0.25,2.669,0.61,-0.506,-1.66,-0.271,0.1,965.429,-318.296,50
407,-0.408,2.764,0.603,-0.811,-1.426,-0.17,0.1,982.96,-213.35,50
406,-0.594,2.97,0.601,-1.062,-0.838,-0.564,0.1,673.331,-1037.252,50
405,-0.644,3.156,0.585,-1.188,-0.427,-0.78,0.1,765.348,-946.18,50
404,-0.641,3.408,0.562,-1.133,0.34,-0.778,0.1,771.685,-937.04,50
403,-0.521,3.657,0.584,-0.884,0.8,-0.328,0.1,810.849,-869.548,50
402,-0.33,3.78,0.472,-0.474,1.063,-0.845,0.1,888.086,-664.302,50
401,-0.138,3.849,0.371,-0.206,0.942,-1.252,0.1,1031.187,139.827,50
400,0.055,3.891,0.348,0.102,0.848,-1.365,0.1,1039.656,212.89,50
399,0.231,3.75,0.401,0.332,0.923,-1.234,0.1,932.405,-487.322,50
398,0.472,3.714,0.474,1.024,0.735,-0.886,0.1,798.045,-893.845,50
397,0.615,3.516,0.537,1.369,0.359,-0.624,0.1,881.929,-685.012,50
396,0.613,3.26,0.525,1.539,-0.13,-0.683,0.1,927.671,-508.766,50
395,0.631,3.057,0.542,1.442,-0.623,-0.822,0.1,881.439,-686.623,50
394,0.541,2.86,0.573,1.295,-1.076,-0.49,0.1,920.272,-540.998,50
393,0.341,2.723,0.585,0.845,-1.421,-0.386,0.1,980.393,-229.434,50
392,0.174,2.606,0.588,0.336,-1.735,-0.666,0.1,939.929,-451.864,50
391,0.032,2.862,0.617,0.289,-1.245,-0.542,0.1,1195.211,2384.281,50
390,-0.165,2.958,0.604,-0.314,-0.701,-0.51,0.1,1224.595,3029.976,50
389,-0.296,3.058,0.605,-0.512,-0.562,-0.403,0.1,1225.701,3056.166,50
388,-0.325,3.25,0.583,-0.56,0.012,-0.471,0.1,1212.431,2751.222,50
387,-0.304,3.453,0.584,-0.476,0.398,-0.491,0.1,1187.908,2237.943,50
386,-0.145,3.581,0.551,-0.051,0.757,-0.782,0.1,1153.842,1622.86,50
385,-0.001,3.636,0.576,0.038,0.78,-0.687,0.1,1238.061,3358.55,50
384,0.185,3.551,0.57,0.475,0.342,-0.319,0.1,1218.714,2893.119,50
383,0.335,3.408,0.562,0.935,0.249,-0.677,0.1,1245.563,3551.152,50
382,0.347,3.216,0.576,0.783,-0.228,-0.585,0.1,1241.741,3452.164,50
381,0.317,3.052,0.591,0.75,-0.641,-0.782,0.1,1179.722,2080.217,50
380,0.16,2.942,0.61,0.352,-0.795,-0.486,0.1,1209.772,2692.502,50
379,0.17,3.347,0.583,0.31,0.081,-0.562,0.1,1214.162,2789.896,50
378,0.186,3.14,0.598,0.514,-0.451,-0.622,0.1,1231.575,3197.613,50
377,0.018,3.027,0.629,0.233,-0.836,-0.481,0.1,1175.594,2003.138,50
376,-0.175,3.133,0.601,-0.247,-0.548,-0.526,0.1,1256.126,3834.379,50
375,-0.153,3.345,0.588,-0.135,0.002,-0.481,0.1,1270.329,4238.422,50
374,0.015,3.437,0.59,0.049,0.297,-0.446,0.1,1267.498,4155.698,50
373,-0.004,3.242,0.625,-0.083,-0.242,-0.807,0.1,1195.967,2399.733,50
372,-0.066,2.455,0.537,-0.068,-1.75,-0.661,0.1,964.414,-324.028,50
371,-0.199,2.491,0.566,-0.129,-1.711,-0.407,0.1,956.945,-365.13,50
370,-0.342,2.58,0.553,-0.465,-1.515,-0.46,0.1,993.039,-147.723,50
369,-0.505,2.691,0.593,-0.816,-1.259,-0.155,0.1,988.392,-178.477,50
368,-0.611,2.816,0.574,-0.715,-0.994,-0.574,0.1,891.929,-650.934,50
367,-0.714,3.027,0.49,-0.854,-0.553,-0.904,0.1,863.413,-742.29,50
366,-0.742,3.205,0.506,-1.116,-0.485,-0.537,0.1,967.164,-308.408,50
365,-0.732,3.364,0.459,-0.928,0.014,-0.625,0.1,986.298,-192.059,50
364,-0.625,3.509,0.51,-0.485,-0.037,-0.476,0.1,752.594,-963.25,50
363,-0.511,3.837,0.466,-0.625,0.954,-0.578,0.1,1032.94,154.656,50
362,-0.365,3.872,0.332,-0.605,0.731,-1.029,0.1,995.131,-133.587,50
361,-0.248,3.923,0.302,-0.53,0.763,-1.133,0.1,1020.353,51.474,50
360,-0.063,3.928,0.264,-0.097,0.825,-1.238,0.1,994.508,-137.814,50
359,0.168,3.91,0.285,0.172,0.718,-1.26,0.1,916.358,-557.431,50
358,0.332,3.892,0.351,0.544,0.702,-1.012,0.1,992.357,-152.288,50
357,0.49,3.827,0.374,0.79,0.929,-0.662,0.1,979.456,-235.239,50
